Date,Time,Enter/Exit,Current Price,Sent Price,Symbol,Quantity,Action,Direction,Slip from TV
2025-01-24,11:57:24,entry,6140.0,6140.0,ES1!,2,sell,short,0.0
2025-01-24,11:57:27,exit,6143.0,6143.0,ES1!,2,buy,flat,0.0
2025-01-24,12:11:20,entry,6138.0,6138.0,ES1!,2,sell,short,0.0
2025-01-24,12:33:04,exit,6139.0,6139.0,ES1!,2,buy,flat,0.0
2025-01-24,12:55:58,entry,6134.0,6134.0,ES1!,2,sell,short,0.0
2025-01-27,08:33:45,entry,6027.0,6027.0,ES1!,2,buy,long,0.0
2025-01-27,08:34:39,exit,6026.0,6026.0,ES1!,2,sell,flat,0.0
2025-01-27,08:38:23,entry,6029.0,6029.0,ES1!,2,buy,long,0.0
2025-01-27,08:41:51,exit,6028.0,6028.0,ES1!,2,sell,flat,0.0
2025-01-27,08:45:36,entry,6030.0,6030.0,ES1!,2,buy,long,0.0
2025-01-27,08:46:25,exit,6030.0,6030.0,ES1!,2,sell,flat,0.0
2025-01-27,08:52:58,entry,6033.0,6033.0,ES1!,2,buy,long,0.0
2025-01-27,09:03:40,exit,6029.0,6029.0,ES1!,2,sell,flat,0.0
2025-01-27,09:06:58,entry,6025.0,6025.0,ES1!,2,sell,short,0.0
2025-01-27,09:07:29,exit,6029.0,6029.0,ES1!,2,buy,flat,0.0
2025-01-27,09:16:14,entry,6026.0,6026.0,ES1!,2,sell,short,0.0
2025-01-27,09:23:38,exit,6030.0,6030.0,ES1!,2,buy,flat,0.0
2025-01-27,09:26:28,entry,6035.0,6035.0,ES1!,2,buy,long,0.0
2025-01-27,09:26:57,exit,6031.0,6031.0,ES1!,2,sell,flat,0.0
2025-01-27,09:28:06,entry,6035.0,6035.0,ES1!,2,buy,long,0.0
2025-01-27,09:59:36,exit,6032.0,6032.0,ES1!,2,sell,flat,0.0
2025-01-27,10:01:08,entry,6030.0,6030.0,ES1!,2,sell,short,0.0
2025-01-27,10:01:11,exit,6033.0,6033.0,ES1!,2,buy,flat,0.0
2025-01-27,10:03:33,entry,6028.0,6028.0,ES1!,2,sell,short,0.0
2025-01-27,11:34:04,exit,6029.0,6029.0,ES1!,2,buy,flat,0.0
2025-01-27,12:11:55,entry,6014.0,6014.0,ES1!,2,buy,long,0.0
2025-01-27,13:25:21,entry,6033.0,6033.0,ES1!,2,buy,long,0.0
2025-01-27,13:25:22,exit,6033.0,6033.0,ES1!,2,sell,flat,0.0
2025-01-27,13:43:58,exit,6029.0,6029.0,ES1!,2,sell,flat,0.0
2025-01-27,14:01:56,entry,6026.0,6026.0,ES1!,2,buy,long,0.0
2025-01-27,14:05:05,exit,6023.0,6023.0,ES1!,2,sell,flat,0.0
2025-01-27,14:13:11,entry,6028.0,6028.0,ES1!,2,buy,long,0.0
2025-01-27,14:13:33,exit,6024.0,6024.0,ES1!,2,sell,flat,0.0
2025-01-27,14:23:02,entry,6029.0,6029.0,ES1!,2,buy,long,0.0
2025-01-27,14:30:11,exit,6028.0,6028.0,ES1!,2,sell,flat,0.0
2025-01-27,14:33:30,entry,6025.0,6025.0,ES1!,2,sell,short,0.0
2025-01-27,14:36:07,exit,6029.0,6029.0,ES1!,2,buy,flat,0.0
2025-01-27,14:43:58,entry,6033.0,6033.0,ES1!,2,buy,long,0.0
2025-01-27,14:49:16,exit,6029.0,6029.0,ES1!,2,sell,flat,0.0
2025-01-28,08:35:52,entry,6046.0,6046.0,ES1!,2,sell,short,0.0
2025-01-28,08:44:38,exit,6036.0,6036.0,ES1!,2,buy,flat,0.0
2025-01-29,08:37:43,entry,6081.0,6081.0,ES1!,2,sell,short,0.0
2025-01-29,08:39:36,exit,6084.0,6084.0,ES1!,2,buy,flat,0.0
2025-01-29,08:41:32,entry,6080.0,6080.0,ES1!,2,sell,short,0.0
2025-01-29,08:53:03,exit,6084.0,6084.0,ES1!,2,buy,flat,0.0
2025-01-29,08:58:02,entry,6085.0,6085.0,ES1!,2,buy,long,0.0
2025-01-29,08:58:43,exit,6082.0,6082.0,ES1!,2,sell,flat,0.0
2025-01-29,09:02:09,entry,6086.0,6086.0,ES1!,2,buy,long,0.0
2025-01-29,09:12:05,exit,6083.0,6083.0,ES1!,2,sell,flat,0.0
2025-01-29,09:18:57,entry,6080.0,6080.0,ES1!,2,sell,short,0.0
2025-01-29,09:19:46,exit,6084.0,6084.0,ES1!,2,buy,flat,0.0
2025-01-29,10:19:26,entry,6073.0,6073.0,ES1!,2,sell,short,0.0
2025-01-29,10:20:28,exit,6074.0,6074.0,ES1!,2,buy,flat,0.0
2025-01-29,10:22:26,entry,6073.0,6073.0,ES1!,2,sell,short,0.0
2025-01-29,10:23:06,exit,6074.0,6074.0,ES1!,2,buy,flat,0.0
2025-01-29,10:23:26,entry,6074.0,6074.0,ES1!,2,sell,short,0.0
2025-01-29,10:29:07,exit,6075.0,6075.0,ES1!,2,buy,flat,0.0
2025-01-29,10:33:10,entry,6074.0,6074.0,ES1!,2,sell,short,0.0
2025-01-29,10:35:06,exit,6078.0,6078.0,ES1!,2,buy,flat,0.0
2025-01-29,10:50:53,entry,6079.0,6079.0,ES1!,2,buy,long,0.0
2025-01-29,10:53:02,exit,6078.0,6078.0,ES1!,2,sell,flat,0.0
2025-01-29,11:20:23,entry,6082.0,6082.0,ES1!,2,buy,long,0.0
2025-01-29,11:44:07,exit,6078.0,6078.0,ES1!,2,sell,flat,0.0
2025-01-29,12:01:15,entry,6068.0,6068.0,ES1!,2,sell,short,0.0
2025-01-29,12:03:26,exit,6052.0,6052.0,ES1!,2,buy,flat,0.0
2025-01-29,12:03:43,entry,6050.0,6050.0,ES1!,2,sell,short,0.0
2025-01-29,12:05:26,exit,6050.0,6050.0,ES1!,2,buy,flat,0.0
2025-01-29,13:00:22,entry,6059.0,6059.0,ES1!,2,sell,short,0.0
2025-01-29,13:01:57,exit,6062.0,6062.0,ES1!,2,buy,flat,0.0
2025-01-29,13:23:28,entry,6050.0,6050.0,ES1!,2,buy,long,0.0
2025-01-29,13:25:23,exit,6046.0,6046.0,ES1!,2,sell,flat,0.0
2025-01-29,13:32:47,entry,6057.0,6057.0,ES1!,2,buy,long,0.0
2025-01-29,13:34:37,exit,6056.0,6056.0,ES1!,2,sell,flat,0.0
2025-01-29,13:35:44,entry,6052.0,6052.0,ES1!,2,sell,short,0.0
2025-01-29,13:37:58,exit,6055.0,6055.0,ES1!,2,buy,flat,0.0
2025-01-29,13:39:18,entry,6065.0,6065.0,ES1!,2,buy,long,0.0
2025-01-29,13:39:35,exit,6062.0,6062.0,ES1!,2,sell,flat,0.0
2025-01-29,13:40:44,entry,6072.0,6072.0,ES1!,2,buy,long,0.0
2025-01-29,13:43:34,exit,6069.0,6069.0,ES1!,2,sell,flat,0.0
2025-01-29,13:44:52,entry,6070.0,6070.0,ES1!,2,sell,short,0.0
2025-01-29,13:44:57,exit,6073.0,6073.0,ES1!,2,buy,flat,0.0
2025-01-29,13:45:01,entry,6075.0,6075.0,ES1!,2,buy,long,0.0
2025-01-29,13:45:26,exit,6072.0,6072.0,ES1!,2,sell,flat,0.0
2025-01-29,13:50:44,entry,6071.0,6071.0,ES1!,2,sell,short,0.0
2025-01-29,13:50:58,exit,6074.0,6074.0,ES1!,2,buy,flat,0.0
2025-01-29,13:57:12,entry,6068.0,6068.0,ES1!,2,sell,short,0.0
2025-01-29,13:57:22,exit,6072.0,6072.0,ES1!,2,buy,flat,0.0
2025-01-29,14:02:50,entry,6070.0,6070.0,ES1!,2,sell,short,0.0
2025-01-29,14:10:37,exit,6073.0,6073.0,ES1!,2,buy,flat,0.0
2025-01-29,14:13:20,entry,6070.0,6070.0,ES1!,2,sell,short,0.0
2025-01-29,14:21:48,exit,6073.0,6073.0,ES1!,2,buy,flat,0.0
2025-01-29,14:21:55,entry,6073.0,6073.0,ES1!,2,buy,long,0.0
2025-01-29,14:38:32,exit,6070.0,6070.0,ES1!,2,sell,flat,0.0
2025-01-29,14:39:45,entry,6069.0,6069.0,ES1!,2,sell,short,0.0
2025-01-29,14:41:48,exit,6073.0,6073.0,ES1!,2,buy,flat,0.0
2025-01-29,14:44:07,entry,6074.0,6074.0,ES1!,2,buy,long,0.0
2025-01-29,14:44:32,exit,6070.0,6070.0,ES1!,2,sell,flat,0.0
2025-01-30,08:45:33,entry,6095.0,6095.0,ES1!,2,buy,long,0.0
2025-01-30,08:49:32,exit,6105.0,6105.0,ES1!,2,sell,flat,0.0
2025-01-31,03:06:00,entry,6123.0,6123.0,ES1!,1,buy,long,0.0
2025-01-31,03:41:17,exit,6126.0,6126.0,ES1!,1,sell,flat,0.0
2025-01-31,04:23:32,entry,6125.0,6125.0,ES1!,1,sell,short,0.0
2025-01-31,04:51:47,exit,6124.0,6124.0,ES1!,1,buy,flat,0.0
2025-01-31,06:03:08,entry,6127.0,6127.0,ES1!,1,buy,long,0.0
2025-01-31,06:28:10,exit,6127.0,6127.0,ES1!,1,sell,flat,0.0
2025-01-31,07:46:26,exit,6125.0,6125.0,ES1!,1,buy,flat,0.0
2025-01-31,07:46:26,entry,6125.0,6125.0,ES1!,1,sell,short,0.0
2025-01-31,07:50:31,entry,6129.0,6129.0,ES1!,1,buy,long,0.0
2025-01-31,08:00:18,exit,6125.0,6125.0,ES1!,1,sell,flat,0.0
2025-01-31,08:04:31,entry,6123.0,6123.0,ES1!,1,sell,short,0.0
2025-01-31,08:07:07,exit,6121.0,6121.0,ES1!,1,buy,flat,0.0
2025-01-31,08:30:17,entry,6124.0,6124.0,ES1!,1,buy,long,0.0
2025-01-31,08:30:54,exit,6123.0,6123.0,ES1!,1,sell,flat,0.0
2025-01-31,08:32:50,entry,6126.0,6126.0,ES1!,2,buy,long,0.0
2025-01-31,08:32:58,exit,6123.0,6123.0,ES1!,2,sell,flat,0.0
2025-01-31,08:33:50,entry,6123.0,6123.0,ES1!,1,sell,short,0.0
2025-01-31,08:38:06,exit,6123.0,6123.0,ES1!,1,buy,flat,0.0
2025-01-31,08:38:26,entry,6126.0,6126.0,ES1!,1,buy,long,0.0
2025-01-31,08:43:25,exit,6123.0,6123.0,ES1!,1,sell,flat,0.0
2025-01-31,08:49:26,entry,6125.0,6125.0,ES1!,1,buy,long,0.0
2025-01-31,08:49:26,entry,6127.0,6127.0,ES1!,2,buy,long,0.0
2025-01-31,08:49:41,exit,6124.0,6124.0,ES1!,1,sell,flat,0.0
2025-01-31,08:49:53,exit,6123.0,6123.0,ES1!,2,sell,flat,0.0
2025-01-31,08:51:33,entry,6123.0,6123.0,ES1!,1,sell,short,0.0
2025-01-31,08:52:19,exit,6125.0,6125.0,ES1!,1,buy,flat,0.0
2025-01-31,09:01:22,entry,6130.0,6130.0,ES1!,2,buy,long,0.0
2025-01-31,09:12:58,entry,6135.0,6135.0,ES1!,1,buy,long,0.0
2025-01-31,09:13:14,exit,6134.0,6134.0,ES1!,1,sell,flat,0.0
2025-01-31,09:24:21,entry,6138.0,6138.0,ES1!,1,buy,long,0.0
2025-01-31,09:25:00,exit,6136.0,6136.0,ES1!,1,sell,flat,0.0
2025-01-31,09:28:04,entry,6136.0,6136.0,ES1!,1,buy,long,0.0
2025-01-31,09:31:53,exit,6140.0,6140.0,ES1!,1,sell,flat,0.0
2025-01-31,09:50:56,entry,6141.0,6141.0,ES1!,1,buy,long,0.0
2025-01-31,09:51:30,exit,6140.0,6140.0,ES1!,1,sell,flat,0.0
2025-01-31,09:54:25,entry,6141.0,6141.0,ES1!,1,buy,long,0.0
2025-01-31,10:04:09,exit,6144.0,6144.0,ES1!,1,sell,flat,0.0
2025-01-31,10:17:20,exit,6147.0,6147.0,ES1!,2,sell,flat,0.0
2025-01-31,11:05:31,entry,6132.0,6132.0,ES1!,1,sell,short,0.0
2025-01-31,11:08:40,exit,6131.0,6131.0,ES1!,1,buy,flat,0.0
2025-01-31,11:09:15,entry,6133.0,6133.0,ES1!,1,buy,long,0.0
2025-01-31,11:10:57,exit,6132.0,6132.0,ES1!,1,sell,flat,0.0
2025-01-31,11:40:43,entry,6142.0,6142.0,ES1!,1,sell,short,0.0
2025-01-31,11:52:19,exit,6143.0,6143.0,ES1!,1,buy,flat,0.0
2025-01-31,12:20:27,entry,6125.0,6125.0,ES1!,1,buy,long,0.0
2025-01-31,12:21:04,exit,6126.0,6126.0,ES1!,1,sell,flat,0.0
2025-01-31,12:23:09,entry,6127.0,6127.0,ES1!,1,sell,short,0.0
2025-01-31,12:23:28,exit,6126.0,6126.0,ES1!,1,buy,flat,0.0
2025-01-31,12:26:17,entry,6118.0,6118.0,ES1!,1,sell,short,0.0
2025-01-31,12:26:25,exit,6115.0,6115.0,ES1!,1,buy,flat,0.0
2025-01-31,12:27:36,entry,6121.0,6121.0,ES1!,1,buy,long,0.0
2025-01-31,12:28:57,exit,6117.0,6117.0,ES1!,1,sell,flat,0.0
2025-01-31,12:30:22,entry,6114.0,6114.0,ES1!,1,sell,short,0.0
2025-01-31,12:31:00,exit,6113.0,6113.0,ES1!,1,buy,flat,0.0
2025-01-31,12:32:08,entry,6117.0,6117.0,ES1!,1,buy,long,0.0
2025-01-31,12:32:29,exit,6113.0,6113.0,ES1!,1,sell,flat,0.0
2025-01-31,12:33:29,entry,6110.0,6110.0,ES1!,1,sell,short,0.0
2025-01-31,12:35:14,exit,6101.0,6101.0,ES1!,1,buy,flat,0.0
2025-01-31,12:35:21,entry,6104.0,6104.0,ES1!,1,buy,long,0.0
2025-01-31,12:36:07,exit,6105.0,6105.0,ES1!,1,sell,flat,0.0
2025-01-31,12:37:32,exit,6098.0,6098.0,ES1!,1,buy,flat,0.0
2025-01-31,12:37:32,entry,6098.0,6098.0,ES1!,1,sell,short,0.0
2025-01-31,12:39:14,entry,6103.0,6103.0,ES1!,1,buy,long,0.0
2025-01-31,12:39:42,exit,6104.0,6104.0,ES1!,1,sell,flat,0.0
2025-01-31,12:43:28,entry,6107.0,6107.0,ES1!,1,sell,short,0.0
2025-01-31,12:44:17,exit,6103.0,6103.0,ES1!,1,buy,flat,0.0
2025-01-31,12:46:04,entry,6109.0,6109.0,ES1!,1,buy,long,0.0
2025-01-31,12:46:30,exit,6106.0,6106.0,ES1!,1,sell,flat,0.0
2025-01-31,12:48:59,entry,6109.0,6109.0,ES1!,1,sell,short,0.0
2025-01-31,12:50:06,exit,6110.0,6110.0,ES1!,1,buy,flat,0.0
2025-01-31,12:50:23,entry,6109.0,6109.0,ES1!,1,buy,long,0.0
2025-01-31,12:50:23,exit,6108.0,6108.0,ES1!,1,sell,flat,0.0
2025-01-31,12:51:14,entry,6108.0,6108.0,ES1!,1,buy,long,0.0
2025-01-31,12:51:14,exit,6108.0,6108.0,ES1!,1,sell,flat,0.0
2025-01-31,12:54:07,entry,6100.0,6100.0,ES1!,1,buy,long,0.0
2025-01-31,12:56:06,exit,6106.0,6106.0,ES1!,1,sell,flat,0.0
2025-01-31,13:01:22,entry,6104.0,6104.0,ES1!,1,buy,long,0.0
2025-01-31,13:02:38,exit,6103.0,6103.0,ES1!,1,sell,flat,0.0
2025-01-31,13:03:04,entry,6099.0,6099.0,ES1!,1,sell,short,0.0
2025-01-31,13:03:18,exit,6098.0,6098.0,ES1!,1,buy,flat,0.0
2025-01-31,13:03:57,entry,6099.0,6099.0,ES1!,1,buy,long,0.0
2025-01-31,13:04:16,exit,6098.0,6098.0,ES1!,1,sell,flat,0.0
2025-01-31,13:04:26,entry,6095.0,6095.0,ES1!,1,sell,short,0.0
2025-01-31,13:04:37,exit,6098.0,6098.0,ES1!,1,buy,flat,0.0
2025-01-31,13:06:00,entry,6094.0,6094.0,ES1!,1,sell,short,0.0
2025-01-31,13:06:11,exit,6090.0,6090.0,ES1!,1,buy,flat,0.0
2025-01-31,13:17:39,entry,6093.0,6093.0,ES1!,1,sell,short,0.0
2025-01-31,13:19:31,exit,6089.0,6089.0,ES1!,1,buy,flat,0.0
2025-01-31,13:23:41,entry,6088.0,6088.0,ES1!,1,buy,long,0.0
2025-01-31,13:26:02,exit,6092.0,6092.0,ES1!,1,sell,flat,0.0
2025-01-31,13:29:03,exit,6092.0,6092.0,ES1!,1,buy,flat,0.0
2025-01-31,13:29:03,entry,6092.0,6092.0,ES1!,1,sell,short,0.0
2025-01-31,13:35:17,entry,6096.0,6096.0,ES1!,1,buy,long,0.0
2025-01-31,13:35:36,exit,6095.0,6095.0,ES1!,1,sell,flat,0.0
2025-01-31,13:43:16,entry,6080.0,6080.0,ES1!,1,sell,short,0.0
2025-01-31,13:45:15,exit,6074.0,6074.0,ES1!,1,buy,flat,0.0
2025-01-31,13:53:15,entry,6078.0,6078.0,ES1!,1,sell,short,0.0
2025-01-31,13:53:24,exit,6076.0,6076.0,ES1!,1,buy,flat,0.0
2025-01-31,13:54:50,entry,6081.0,6081.0,ES1!,1,buy,long,0.0
2025-01-31,13:55:34,exit,6085.0,6085.0,ES1!,1,sell,flat,0.0
2025-01-31,13:58:12,entry,6084.0,6084.0,ES1!,1,sell,short,0.0
2025-01-31,13:58:53,exit,6086.0,6086.0,ES1!,1,buy,flat,0.0
2025-01-31,13:59:39,entry,6085.0,6085.0,ES1!,1,buy,long,0.0
2025-01-31,13:59:46,exit,6084.0,6084.0,ES1!,1,sell,flat,0.0
